i,v1,v2,v3,v4,v5,v6,ii,iii,avr,avl,avf
3.3101428,4.012019,3.137049,2.8531704,2.8332784,2.4006815,3.7983968,521.0,517.6898572444916,-262.1550713777542,-257.1898572444916,519.3449286222458
3.3160868,4.012043,3.1370459,2.847631,2.833278,2.4006815,3.7983174,519.0,515.683913230896,-261.158043384552,-256.183913230896,517.341956615448
3.3109457,4.0120473,3.1370418,2.839192,2.8332798,2.4006824,3.7981043,518.0,514.6890542507172,-260.6554728746414,-255.68905425071716,516.3445271253586
3.3053682,4.0119314,3.1370432,2.8451679,2.8333018,2.4006815,3.797838,516.0,512.6946318149567,-259.65268409252167,-254.69463181495667,514.3473159074783
3.308576,4.0120482,3.137086,2.828153,2.8332827,2.4006827,3.7970011,516.0,512.6914238929749,-259.6542880535126,-254.69142389297485,514.3457119464874
3.306921,4.012038,3.1370506,2.8416772,2.8332798,2.4006605,3.7970154,517.0,513.693078994751,-260.1534605026245,-255.19307899475098,515.3465394973755
3.310793,4.0120406,3.1370463,2.8914123,2.8332787,2.3997865,3.7973568,516.0,512.6892070770264,-259.6553964614868,-254.68920707702637,514.3446035385132
3.3108387,4.012014,3.1370416,2.8483782,2.8332787,2.396546,3.7985678,514.0,510.6891613006592,-258.6554193496704,-253.68916130065918,512.3445806503296
3.3090465,4.0120335,3.1370425,2.847305,2.833279,2.3772898,3.7975576,515.0,511.6909534931183,-259.15452325344086,-254.1909534931183,513.3454767465591
3.3106356,4.011976,3.137041,2.9044232,2.8332784,2.3951306,3.7962096,516.0,512.6893644332886,-259.6553177833557,-254.68936443328857,514.3446822166443
3.3107882,4.0119977,3.1370409,2.917616,2.8332787,2.397663,3.7940052,518.0,514.689211845398,-260.655394077301,-255.68921184539795,516.344605922699
3.309012,4.0119853,3.1370418,2.9326653,2.8332813,2.3993902,3.779796,516.0,512.6909880638123,-259.6545059680939,-254.69098806381226,514.3454940319061
3.3104634,4.012046,3.1370854,2.8714237,2.833278,2.3970532,3.7258627,513.0,509.6895365715027,-258.15523171424866,-253.18953657150269,511.34476828575134
3.3097386,4.0120387,3.1370504,2.946216,2.833278,2.392559,3.714635,517.0,513.6902613639832,-260.1548693180084,-255.19026136398315,515.3451306819916
3.3108444,4.012778,3.1370456,2.9847615,2.833278,2.4006355,3.717262,514.0,510.6891555786133,-258.65542221069336,-253.68915557861328,512.3445777893066
3.3108673,4.0147047,3.1370397,2.888359,2.833278,2.4006147,3.7368631,516.0,512.6891326904297,-259.65543365478516,-254.6891326904297,514.3445663452148
3.3104784,4.0164866,3.1370406,2.9566178,2.833278,2.4006767,3.7774131,517.0,513.6895215511322,-260.1552392244339,-255.1895215511322,515.3447607755661
3.3109179,4.0169945,3.1370401,2.9718432,2.833278,2.4006815,3.7891207,515.0,511.6890821456909,-259.15545892715454,-254.18908214569092,513.3445410728455
3.3109717,4.0191503,3.1370406,2.9757254,2.833278,2.4006824,3.7965589,516.0,512.689028263092,-259.655485868454,-254.68902826309204,514.344514131546
3.3105443,4.012396,3.1370404,2.9130514,2.8332787,2.4006815,3.797836,521.0,517.6894557476044,-262.1552721261978,-257.18945574760437,519.3447278738022
3.3112931,4.0175843,3.1370854,2.9484031,2.833278,2.400683,3.7983372,519.0,515.6887068748474,-261.1556465625763,-256.1887068748474,517.3443534374237
3.3110633,4.020703,3.1370504,2.8828835,2.833278,2.4006817,3.798412,518.0,514.6889367103577,-260.65553164482117,-255.68893671035767,516.3444683551788
3.3112545,4.016585,3.1370459,2.9254746,2.8332782,2.4006815,3.7984505,521.0,517.6887454986572,-262.1556272506714,-257.1887454986572,519.3443727493286
3.3145204,4.0153575,3.1370416,2.8837879,2.8332782,2.4006824,3.7984354,523.0,519.6854796409607,-263.15726017951965,-258.1854796409607,521.3427398204803
3.3145463,4.0289016,3.1370425,2.8460693,2.8332782,2.4006824,3.7984478,521.0,517.6854536533356,-262.1572731733322,-257.18545365333557,519.3427268266678
3.3144581,4.0131564,3.137041,2.8711066,2.833278,2.4006815,3.7984328,521.0,517.6855418682098,-262.1572290658951,-257.18554186820984,519.3427709341049
3.3150315,4.0213428,3.1370413,2.8615236,2.8332782,2.400682,3.7984393,521.0,517.6849684715271,-262.15751576423645,-257.1849684715271,519.3424842357635
3.3158312,4.014796,3.1370423,2.8854508,2.833278,2.4006815,3.798423,522.0,518.6841688156128,-262.6579155921936,-257.6841688156128,520.3420844078064
3.3132577,4.015407,3.1370864,2.8986087,2.833278,2.400683,3.7984345,523.0,519.6867423057556,-263.1566288471222,-258.1867423057556,521.3433711528778
3.3131404,4.013428,3.137053,2.8852563,2.833278,2.400682,3.7983625,524.0,520.6868596076965,-263.65657019615173,-258.68685960769653,522.3434298038483
3.3125544,4.015407,3.1370482,2.9054465,2.833278,2.4006815,3.7984247,524.0,520.687445640564,-263.656277179718,-258.68744564056396,522.343722820282
3.3131309,4.016288,3.1370435,2.9162598,2.833278,2.4006824,3.7983983,522.0,518.6868691444397,-262.65656542778015,-257.6868691444397,520.3434345722198
3.3112826,4.013063,3.1370447,2.9087257,2.833278,2.400683,3.7983935,521.0,517.6887173652649,-262.15564131736755,-257.1887173652649,519.3443586826324
3.3132286,4.0133595,3.1370432,2.8948927,2.833278,2.4006817,3.7984154,523.0,519.6867713928223,-263.15661430358887,-258.18677139282227,521.3433856964111
3.3112972,4.015908,3.1370454,2.9167686,2.833278,2.4006817,3.7984266,523.0,519.6887028217316,-263.1556485891342,-258.18870282173157,521.3443514108658
3.3124018,4.0151663,3.1370459,2.9126642,2.833278,2.4006815,3.7984288,521.0,517.6875982284546,-262.1562008857727,-257.1875982284546,519.3437991142273
3.3113573,4.014972,3.1370897,2.95323,2.833278,2.4006815,3.7983968,521.0,517.6886427402496,-262.1556786298752,-257.18864274024963,519.3443213701248
3.312171,4.014852,3.137053,2.8872688,2.833278,2.4006817,3.798444,520.0,516.6878290176392,-261.6560854911804,-256.68782901763916,518.3439145088196
3.3109765,4.012164,3.1370487,2.9073677,2.833278,2.4006817,3.7983892,521.0,517.6890234947205,-262.15548825263977,-257.18902349472046,519.3445117473602
3.3111324,4.0133085,3.1370463,2.8748608,2.833278,2.4006815,3.7984383,522.0,518.6888675689697,-262.65556621551514,-257.6888675689697,520.3444337844849
3.3109925,4.013945,3.1370444,2.9065568,2.833278,2.4006817,3.7983887,524.0,520.6890075206757,-263.65549623966217,-258.68900752067566,522.3445037603378
3.311118,4.015549,3.1370447,2.9226213,2.833278,2.4006817,3.798444,521.0,517.688882112503,-262.1555589437485,-257.18888211250305,519.3444410562515
3.3109288,4.01231,3.1370425,2.922814,2.833278,2.4006817,3.7983735,523.0,519.6890711784363,-263.15546441078186,-258.1890711784363,521.3445355892181
3.310896,4.0142083,3.1370454,2.9448352,2.833278,2.4006817,3.7984405,524.0,520.6891040802002,-263.6554479598999,-258.6891040802002,522.3445520401001
3.3109004,4.0135055,3.1370888,2.9632638,2.8332777,2.4006817,3.798422,521.0,517.6890995502472,-262.1554502248764,-257.1890995502472,519.3445497751236
3.310874,4.0144577,3.1370525,2.9047837,2.8332777,2.4006817,3.7984455,521.0,517.6891260147095,-262.15543699264526,-257.1891260147095,519.3445630073547
3.310906,4.0129366,3.1370482,2.90379,2.833278,2.4006817,3.7984183,520.0,516.6890940666199,-261.65545296669006,-256.6890940666199,518.3445470333099
3.310875,4.0125747,3.137042,2.897556,2.833278,2.4006817,3.7984273,522.0,518.6891250610352,-262.6554374694824,-257.68912506103516,520.3445625305176
3.3108907,4.014555,3.1370435,2.9097517,2.833278,2.4006817,3.7984111,519.0,515.6891093254089,-261.15544533729553,-256.18910932540894,517.3445546627045
3.3108752,4.01349,3.1370413,2.893419,2.833278,2.4006817,3.7984083,520.0,516.6891248226166,-261.6554375886917,-256.6891248226166,518.3445624113083
3.310976,4.0165496,3.137042,2.8940167,2.833278,2.4006817,3.798368,522.0,518.6890239715576,-262.6554880142212,-257.6890239715576,520.3445119857788
3.3108847,4.012542,3.1370413,2.8910887,2.833278,2.4006817,3.7983701,519.0,515.6891152858734,-261.1554423570633,-256.1891152858734,517.3445576429367
3.3109343,4.0123696,3.1370935,2.881027,2.833278,2.4006817,3.7983716,519.0,515.689065694809,-261.1554671525955,-256.18906569480896,517.3445328474045
3.3109863,4.0127897,3.1370535,2.9136999,2.833278,2.4006817,3.7983787,520.0,516.6890137195587,-261.65549314022064,-256.6890137195587,518.3445068597794
3.3108888,4.0125256,3.1370478,2.9111228,2.833278,2.4006817,3.7983906,520.0,516.6891112327576,-261.6554443836212,-256.68911123275757,518.3445556163788
3.3108964,4.0124745,3.1370416,2.854239,2.833278,2.4006817,3.7983434,520.0,516.689103603363,-261.6554481983185,-256.68910360336304,518.3445518016815
3.3108945,4.012202,3.1370416,2.93877,2.833278,2.4006817,3.7983353,520.0,516.6891055107117,-261.65544724464417,-256.68910551071167,518.3445527553558
3.3109622,4.012342,3.1370416,2.9021878,2.833278,2.4006817,3.7983673,535.0,531.6890377998352,-269.1554811000824,-264.1890377998352,533.3445188999176
3.3110266,4.031753,3.137043,2.8935385,2.833278,2.4006817,3.7984986,564.0,560.6889734268188,-283.6555132865906,-278.68897342681885,562.3444867134094
3.415113,4.0205255,3.137119,2.879324,2.8332782,2.4006844,3.7990496,584.0,580.5848870277405,-293.70755648612976,-288.5848870277405,582.2924435138702
3.4276626,4.0052514,3.1455116,3.0632868,2.8332777,2.4006817,3.7987294,544.0,540.5723373889923,-273.71383130550385,-268.5723373889923,542.2861686944962
3.3661065,4.0308876,3.1576047,2.8277686,2.8332782,2.4012132,3.800962,509.0,505.63389348983765,-256.1830532550812,-251.13389348983765,507.3169467449188
3.3900661,3.8354597,3.1370442,2.9013762,2.8332841,2.4006817,3.798487,520.0,516.6099338531494,-261.6950330734253,-256.6099338531494,518.3049669265747
3.310874,3.812152,3.137041,2.902764,2.837095,2.3961437,3.82056,522.0,518.6891260147095,-262.65543699264526,-257.6891260147095,520.3445630073547
3.311213,3.8354416,3.1370406,2.923255,2.833286,2.4006817,3.8246987,524.0,520.68878698349,-263.655606508255,-258.68878698349,522.344393491745
3.310865,4.0308127,3.1372738,2.8114393,2.833309,2.4006817,3.8254719,525.0,521.6891350746155,-264.15543246269226,-259.1891350746155,523.3445675373077
3.3112197,3.833771,3.0935388,2.8441713,2.8380275,2.4006815,3.7986858,527.0,523.6887803077698,-265.1556098461151,-260.1887803077698,525.3443901538849
3.3108644,3.8041692,3.12789,2.8713377,2.8482437,2.3470123,3.7963774,528.0,524.6891355514526,-265.6554322242737,-260.68913555145264,526.3445677757263
3.3108644,3.8041692,3.0646477,2.863597,2.8433688,2.3674774,3.7967818,529.0,525.6891355514526,-266.1554322242737,-261.18913555145264,527.3445677757263
3.3108644,4.0177445,3.1370406,3.0206995,2.8334317,2.3999949,3.7177973,529.0,525.6891355514526,-266.1554322242737,-261.18913555145264,527.3445677757263
3.3108644,3.80301,2.963427,2.8676515,2.833287,2.4006817,3.7988474,530.0,526.6891355514526,-266.6554322242737,-261.68913555145264,528.3445677757263
3.3108642,3.7490628,3.0587056,2.8809664,2.8336465,2.3470237,3.6360424,531.0,527.6891357898712,-267.1554321050644,-262.1891357898712,529.3445678949356
3.3108642,3.7336304,3.0582395,2.9581635,2.833309,2.400647,3.787979,533.0,529.6891357898712,-268.1554321050644,-263.1891357898712,531.3445678949356
3.3108642,3.9247136,3.137041,3.0028968,2.8377228,2.364499,3.6293857,534.0,530.6891357898712,-268.6554321050644,-263.6891357898712,532.3445678949356
3.3108644,3.924582,3.13704,2.865374,2.8342001,2.4006815,3.6424959,535.0,531.6891355514526,-269.1554322242737,-264.18913555145264,533.3445677757263
3.310864,3.9240117,3.1370406,2.8399122,2.842367,2.3772407,3.4909036,537.0,533.6891360282898,-270.1554319858551,-265.1891360282898,535.3445680141449
3.3108664,3.9240189,3.1370409,2.8712413,2.8332822,2.4006705,3.5079205,534.0,530.689133644104,-268.655433177948,-263.689133644104,532.344566822052
3.3108776,3.9240332,3.1370554,2.9999661,2.8332856,2.3473067,3.5412772,538.0,534.6891224384308,-270.6554387807846,-265.6891224384308,536.3445612192154
3.3128214,3.9244816,3.1370406,2.9934754,2.833278,2.3491983,3.5510268,537.0,533.6871786117554,-270.1564106941223,-265.18717861175537,535.3435893058777
3.3538327,4.012052,3.1370406,2.9670415,2.8332777,2.4006424,3.6202369,538.0,534.6461672782898,-270.6769163608551,-265.6461672782898,536.3230836391449
3.4251611,4.0188336,3.1370406,2.9691026,2.8332777,2.3919795,3.6187673,542.0,538.5748388767242,-272.7125805616379,-267.57483887672424,540.2874194383621
3.4254134,4.0120807,3.137042,3.0007977,2.8332808,2.3602483,3.7974741,543.0,539.5745866298676,-273.2127066850662,-268.07458662986755,541.2872933149338
3.4046745,4.0120616,3.1370792,2.9814281,2.833421,2.4134312,3.7907689,545.0,541.5953254699707,-274.20233726501465,-269.0953254699707,543.2976627349854
3.408729,4.0199637,3.1371236,2.999283,2.8332777,2.4052463,3.7984705,549.0,545.5912709236145,-276.20436453819275,-271.0912709236145,547.2956354618073
3.3695421,4.0316367,3.1370506,2.9944901,2.8332777,2.4007406,3.7984703,550.0,546.6304578781128,-276.6847710609436,-271.6304578781128,548.3152289390564
3.3243709,4.031692,3.1371832,3.0006566,2.8332777,2.400683,3.7984726,551.0,547.6756291389465,-277.16218543052673,-272.17562913894653,549.3378145694733
3.332363,4.0317235,3.137149,2.9911044,2.8332777,2.400683,3.7984712,553.0,549.6676371097565,-278.16618144512177,-273.16763710975647,551.3338185548782
3.3189735,4.031553,3.1371021,3.0052967,2.8332777,2.4006817,3.7984726,548.0,544.6810264587402,-275.6594867706299,-270.68102645874023,546.3405132293701
3.319168,4.0256753,3.137058,2.994257,2.8332777,2.4006815,3.7984726,544.0,540.6808319091797,-273.65958404541016,-268.6808319091797,542.3404159545898
3.3239446,4.0253005,3.1370692,3.0027113,2.833279,2.4006815,3.7984722,540.0,536.676055431366,-271.661972284317,-266.67605543136597,538.338027715683
3.3608823,4.0181847,3.137052,2.9887354,2.8333015,2.4006815,3.798473,534.0,530.6391177177429,-268.68044114112854,-263.6391177177429,532.3195588588715
3.3490095,4.008019,3.1370463,2.989811,2.8332777,2.4006827,3.7984724,529.0,525.650990486145,-266.1745047569275,-261.150990486145,527.3254952430725
3.346167,4.0116506,3.137044,2.9932084,2.8332777,2.4006817,3.7984695,521.0,517.6538329124451,-262.17308354377747,-257.15383291244507,519.3269164562225
3.422072,3.9954457,3.1370463,2.9598384,2.833278,2.400683,3.798444,518.0,514.5779280662537,-260.71103596687317,-255.57792806625366,516.2889640331268
3.3414085,4.0077415,3.137044,2.9292674,2.8332777,2.400683,3.7984495,517.0,513.6585915088654,-260.1707042455673,-255.15859150886536,515.3292957544327
3.2849193,4.0111394,3.1370423,2.8339934,2.833278,2.4006815,3.7982888,515.0,511.7150807380676,-259.1424596309662,-254.21508073806763,513.3575403690338
3.310318,4.0120363,3.1370413,2.8444777,2.833278,2.4006815,3.798183,514.0,510.68968200683594,-258.65515899658203,-253.68968200683594,512.344841003418
3.2954383,4.0120482,3.137042,2.8275404,2.8332787,2.4006817,3.7979698,514.0,510.70456171035767,-258.64771914482117,-253.70456171035767,512.3522808551788
3.2842596,4.0120406,3.1370409,2.8312774,2.8333077,2.4006703,3.7973745,515.0,511.715740442276,-259.142129778862,-254.215740442276,513.357870221138
3.2947662,4.0119863,3.137041,2.875671,2.83333,2.3948824,3.7957284,515.0,511.70523381233215,-259.1473830938339,-254.20523381233215,513.3526169061661
3.2879395,4.0113573,3.137041,2.9018238,2.8332934,2.3619597,3.7961142,515.0,511.71206045150757,-259.1439697742462,-254.21206045150757,513.3560302257538
3.3106751,4.0117707,3.1370447,2.8685644,2.8332827,2.3484237,3.7995818,516.0,512.6893248558044,-259.6553375720978,-254.68932485580444,514.3446624279022
3.3100464,4.0117826,3.1370425,2.9182458,2.833282,2.34818,3.7976708,517.0,513.6899535655975,-260.15502321720123,-255.18995356559753,515.3449767827988
3.3033442,4.01165,3.1370413,2.9606695,2.8332782,2.3624039,3.795448,518.0,514.6966557502747,-260.65167212486267,-255.69665575027466,516.3483278751373
3.3043017,4.011751,3.1370409,2.9785929,2.833278,2.3805938,3.7869158,518.0,514.695698261261,-260.6521508693695,-255.695698261261,516.3478491306305
3.30478,4.0115347,3.137041,2.942212,2.833278,2.379392,3.7419603,518.0,514.6952199935913,-260.65239000320435,-255.6952199935913,516.3476099967957
3.3027327,4.011802,3.1370406,2.980618,2.8332784,2.3851604,3.6556346,519.0,515.69726729393,-261.151366353035,-256.19726729393005,517.348633646965
3.3063495,4.0121984,3.1370404,2.99006,2.833278,2.3968673,3.6310098,518.0,514.6936504840851,-260.65317475795746,-255.69365048408508,516.3468252420425
3.3049479,4.012915,3.13704,2.9852815,2.833278,2.3886423,3.6310077,519.0,515.6950521469116,-261.1524739265442,-256.1950521469116,517.3475260734558
3.3108294,4.014314,3.1370423,2.987072,2.833278,2.400142,3.6458716,519.0,515.6891705989838,-261.1554147005081,-256.18917059898376,517.3445852994919
3.31113,4.0141487,3.1370356,2.9861186,2.833278,2.4006133,3.6892107,519.0,515.6888699531555,-261.15556502342224,-256.1888699531555,517.3444349765778
3.3100111,4.0165753,3.1370378,2.9790514,2.833278,2.400682,3.782986,518.0,514.6899888515472,-260.6550055742264,-255.68998885154724,516.3449944257736
3.3097959,4.014148,3.1370366,2.9741304,2.833278,2.400682,3.7963438,517.0,513.6902041435242,-260.1548979282379,-255.19020414352417,515.3451020717621
3.3108735,4.014088,3.1370375,2.96983,2.8332782,2.400682,3.7980518,516.0,512.6891264915466,-259.6554367542267,-254.68912649154663,514.3445632457733
3.3112469,4.0166297,3.137039,2.94285,2.8332782,2.4006822,3.7984207,517.0,513.6887531280518,-260.1556234359741,-255.18875312805176,515.3443765640259
3.3121152,4.016687,3.1370387,2.9550874,2.8332784,2.400685,3.7984562,516.0,512.6878848075867,-259.65605759620667,-254.68788480758667,514.3439424037933
3.317635,4.0172725,3.1370406,2.913642,2.8332794,2.4006817,3.7984426,514.0,510.6823649406433,-258.65881752967834,-253.6823649406433,512.3411824703217
3.3148532,4.016557,3.137045,2.9239624,2.833279,2.40069,3.7984493,513.0,509.68514680862427,-258.15742659568787,-253.18514680862427,511.34257340431213
3.314365,4.01509,3.1370425,2.8914318,2.8332794,2.40069,3.7984517,514.0,510.68563508987427,-258.65718245506287,-253.68563508987427,512.3428175449371
3.3110821,4.013476,3.1370416,2.8423367,2.833279,2.400682,3.798447,515.0,511.6889178752899,-259.15554106235504,-254.18891787528992,513.344458937645
3.3132653,4.013636,3.137041,2.833609,2.8332782,2.4006817,3.7984283,513.0,509.6867346763611,-258.15663266181946,-253.18673467636108,511.34336733818054
3.310833,4.0124526,3.1370416,2.8420005,2.833278,2.4006815,3.7984254,514.0,510.6891670227051,-258.65541648864746,-253.68916702270508,512.3445835113525
3.3108227,4.0127025,3.137041,2.8557892,2.8332782,2.400682,3.7984016,514.0,510.689177274704,-258.655411362648,-253.68917727470398,512.344588637352
3.3107934,4.0121264,3.1370409,2.8667352,2.8332784,2.4006848,3.7983367,513.0,509.6892066001892,-258.1553966999054,-253.1892066001892,511.3446033000946
3.3107338,4.012115,3.137041,2.866218,2.833278,2.4006817,3.7983353,511.0,507.689266204834,-257.155366897583,-252.18926620483398,509.344633102417
3.31087,4.0121946,3.1370451,2.867967,2.833278,2.40069,3.7983508,511.0,507.6891300678253,-257.15543496608734,-252.18913006782532,509.34456503391266
3.3108711,4.0122385,3.1370428,2.86557,2.833278,2.40069,3.798368,513.0,509.6891288757324,-258.1554355621338,-253.18912887573242,511.3445644378662
